id,event_id,title
98741,35861,Judges Award (VRC/VEXU/VAIC/ADC)
98811,35861,Sportsmanship Award (VRC/VEXU/VAIC)
80835,36142,Excellence Award (VRC/VEXU/VAIC)
80836,36142,Tournament Champions (VRC/VEXU/VAIC)
80837,36142,Design Award (VRC/VEXU/VAIC)
80838,36142,Judges Award (VRC/VEXU/VAIC/ADC)
80839,36142,Robot Skills Champion (VRC/VEXU)
98858,36142,Sportsmanship Award (VRC/VEXU/VAIC)
81874,36276,Tournament Champions (VRC/VEXU/VAIC)
81876,36276,Design Award (VRC/VEXU/VAIC)
81877,36276,Judges Award (VRC/VEXU/VAIC/ADC)
81878,36276,Robot Skills Champion (VRC/VEXU)
81880,36276,Tournament Finalists (VRC/VEXU/VAIC)
81881,36276,Excellence Award (VRC/VEXU/VAIC)
97320,36276,Build Award (VRC/VEXU/VAIC)
97321,36276,Energy Award (VRC/VEXU/VAIC)
82859,36402,Excellence Award (VRC/VEXU/VAIC)
82860,36402,Tournament Champions (VRC/VEXU/VAIC)
82861,36402,Create Award (VRC/VEXU/VAIC)
82862,36402,Amaze Award (VRC/VEXU/VAIC)
82863,36402,Build Award (VRC/VEXU/VAIC)
82864,36402,Design Award (VRC/VEXU/VAIC)
82865,36402,Think Award (VRC/VEXU/VAIC)
82866,36402,Judges Award (VRC/VEXU/VAIC/ADC)
82867,36402,Tournament Finalists (VRC/VEXU/VAIC)
82868,36402,Robot Skills Champion (VRC/VEXU)
83842,36536,Excellence Award (VRC/VEXU/VAIC)
83843,36536,Tournament Champions (VRC/VEXU/VAIC)
83844,36536,Design Award (VRC/VEXU/VAIC)
83845,36536,Tournament Finalists (VRC/VEXU/VAIC)
83846,36536,Robot Skills Champion (VRC/VEXU)
94323,37665,Robot Skills Champion (VRC/VEXU)
94324,37665,Excellence Award - Middle School (VRC)
94325,37665,Design Award - Middle School (VRC/VEXU)
80154,36059,Excellence Award (VRC/VEXU/VAIC)
80155,36059,Tournament Champions (VRC/VEXU/VAIC)
80156,36059,Design Award (VRC/VEXU/VAIC)
80157,36059,Think Award (VRC/VEXU/VAIC)
80158,36059,Tournament Finalists (VRC/VEXU/VAIC)
80159,36059,Robot Skills Champion (VRC/VEXU)
80160,36059,Robot Skills 2nd Place (VRC/VEXU)
91356,37539,Excellence Award (VRC/VEXU/VAIC)
91357,37539,Tournament Champions (VRC/VEXU/VAIC)
91361,37539,Design Award (VRC/VEXU/VAIC)
91363,37539,Judges Award (VRC/VEXU/VAIC/ADC)
91365,37539,Robot Skills Champion (VRC/VEXU)
95940,37735,Tournament Champions (VRC/VEXU/VAIC)
95941,37735,Judges Award (VRC/VEXU/VAIC/ADC)
98872,37735,Design Award (VRC/VEXU/VAIC)
98015,37880,Tournament Champions (VRC/VEXU/VAIC)
98243,37880,Tournament Finalists (VRC/VEXU/VAIC)
98796,37880,Tournament Semifinalists (VRC/VEXU/VAIC)
98918,37921,Excellence Award (VRC/VEXU/VAIC)
98919,37921,Tournament Champions (VRC/VEXU/VAIC)
98920,37921,Design Award (VRC/VEXU/VAIC)
98541,37919,Excellence Award (VRC/VEXU/VAIC)
98542,37919,Tournament Champions (VRC/VEXU/VAIC)
98543,37919,Design Award (VRC/VEXU/VAIC)
98544,37919,Judges Award (VRC/VEXU/VAIC/ADC)
98545,37919,Tournament Finalists (VRC/VEXU/VAIC)
98546,37919,Robot Skills Champion (VRC/VEXU)
98548,37919,Sportsmanship Award (VRC/VEXU/VAIC)
96993,37789,Excellence Award (VRC/VEXU/VAIC)
96994,37789,Tournament Champions (VRC/VEXU/VAIC)
96995,37789,Design Award (VRC/VEXU/VAIC)
96996,37789,Robot Skills Champion (VRC/VEXU)
96999,37789,Judges Award (VRC/VEXU/VAIC/ADC)
98551,37920,Excellence Award (VRC/VEXU/VAIC)
98552,37920,Tournament Champions (VRC/VEXU/VAIC)
98553,37920,Design Award (VRC/VEXU/VAIC)
98554,37920,Judges Award (VRC/VEXU/VAIC/ADC)
98555,37920,Tournament Finalists (VRC/VEXU/VAIC)
98556,37920,Robot Skills Champion (VRC/VEXU)
98558,37920,Sportsmanship Award (VRC/VEXU/VAIC)
87361,37009,Tournament Champions (VRC/VEXU/VAIC)
87362,37009,Design Award (VRC/VEXU/VAIC)
87363,37009,Robot Skills Champion (VRC/VEXU)
99041,37009,Excellence Award (VRC/VEXU/VAIC)
91984,37589,Tournament Finalists (VRC/VEXU/VAIC)
91985,37589,Tournament Semifinalists (VRC/VEXU/VAIC)
94113,37589,Excellence Award (VRC/VEXU/VAIC)
94114,37589,Tournament Champions (VRC/VEXU/VAIC)
94115,37589,Design Award (VRC/VEXU/VAIC)
97609,37589,Judges Award (VRC/VEXU/VAIC/ADC)
77548,35591,Tournament Champions (VRC/VEXU/VAIC)
77549,35591,Design Award (VRC/VEXU/VAIC)
77550,35591,Judges Award (VRC/VEXU/VAIC/ADC)
77679,35339,Excellence Award (VRC/VEXU/VAIC)
77680,35339,Tournament Champions (VRC/VEXU/VAIC)
77682,35339,Design Award (VRC/VEXU/VAIC)
77683,35339,Judges Award (VRC/VEXU/VAIC/ADC)
77684,35339,Robot Skills Champion (VRC/VEXU)
90873,36327,Tournament Champions (VRC/VEXU/VAIC)
90874,36327,Innovate Award (VRC/VEXU/VAIC)
90875,36327,Design Award (VRC/VEXU/VAIC)
90876,36327,Judges Award (VRC/VEXU/VAIC/ADC)
93541,36327,Robot Skills Champion (VRC/VEXU)
98790,36327,Excellence Award - High School (VRC)
98791,36327,Excellence Award - Middle School (VRC)
99234,36327,Build Award (VRC/VEXU/VAIC)
99235,36327,Think Award (VRC/VEXU/VAIC)
87374,37014,Excellence Award (VRC/VEXU/VAIC)
87375,37014,Tournament Champions (VRC/VEXU/VAIC)
87376,37014,Design Award (VRC/VEXU/VAIC)
87377,37014,Judges Award (VRC/VEXU/VAIC/ADC)
87378,37014,Robot Skills Champion (VRC/VEXU)
83246,36458,Excellence Award (VRC/VEXU/VAIC)
83247,36458,Tournament Champions (VRC/VEXU/VAIC)
83248,36458,Innovate Award (VRC/VEXU/VAIC)
83249,36458,Design Award (VRC/VEXU/VAIC)
83251,36458,Robot Skills Champion (VRC/VEXU)
83252,36458,Energy Award (VRC/VEXU/VAIC)
99274,36458,Tournament Finalists (VRC/VEXU/VAIC)
77933,35645,Excellence Award (VRC/VEXU/VAIC)
77934,35645,Tournament Champions (VRC/VEXU/VAIC)
77935,35645,Create Award (VRC/VEXU/VAIC)
77936,35645,Amaze Award (VRC/VEXU/VAIC)
77937,35645,Build Award (VRC/VEXU/VAIC)
77938,35645,Design Award (VRC/VEXU/VAIC)
77939,35645,Judges Award (VRC/VEXU/VAIC/ADC)
77940,35645,Tournament Finalists (VRC/VEXU/VAIC)
77941,35645,Robot Skills Champion (VRC/VEXU)
97460,35645,Sportsmanship Award (VRC/VEXU/VAIC)
83239,36455,Tournament Champions (VRC/VEXU/VAIC)
83240,36455,Design Award (VRC/VEXU/VAIC)
83241,36455,Judges Award (VRC/VEXU/VAIC/ADC)
83242,36455,Tournament Finalists (VRC/VEXU/VAIC)
83243,36455,Robot Skills Champion (VRC/VEXU)
81639,36254,Teacher of the Year Award  (VRC/VEXU/VAIC)
81641,36254,Excellence Award - High School (VRC)
98834,36254,Create Award (VRC/VEXU/VAIC)
82298,36318,Excellence Award (VRC/VEXU/VAIC)
82299,36318,Tournament Champions (VRC/VEXU/VAIC)
82300,36318,Design Award (VRC/VEXU/VAIC)
82301,36318,Judges Award (VRC/VEXU/VAIC/ADC)
96628,36318,Robot Skills Champion (VRC/VEXU)
96629,36318,Tournament Finalists (VRC/VEXU/VAIC)
82962,36411,Tournament Champions (VRC/VEXU/VAIC)
82963,36411,Robot Skills Champion (VRC/VEXU)
81443,36238,Excellence Award (VRC/VEXU/VAIC)
81444,36238,Tournament Champions (VRC/VEXU/VAIC)
81445,36238,Design Award (VRC/VEXU/VAIC)
81446,36238,Tournament Finalists (VRC/VEXU/VAIC)
81447,36238,Robot Skills Champion (VRC/VEXU)
98813,36238,Judges Award (VRC/VEXU/VAIC/ADC)
82539,36357,Tournament Champions (VRC/VEXU/VAIC)
82541,36357,Design Award (VRC/VEXU/VAIC)
82542,36357,Judges Award (VRC/VEXU/VAIC/ADC)
82543,36357,Robot Skills Champion (VRC/VEXU)
82544,36357,Sportsmanship Award (VRC/VEXU/VAIC)
98313,36357,Excellence Award - Middle School (VRC)
98314,36357,Excellence Award - High School (VRC)
98733,36357,Volunteer of the Year Award (VRC/VEXU/VAIC)
90474,37430,Tournament Champions (VRC/VEXU/VAIC)
90512,37430,Excellence Award - High School (VRC)
90638,37430,Excellence Award - Middle School (VRC)
93653,37430,Robot Skills Champion (VRC/VEXU)
96583,37430,Design Award (VRC/VEXU/VAIC)
96585,37430,Division Excellence Award (WC)
89560,37296,Excellence Award (VRC/VEXU/VAIC)
89561,37296,Tournament Champions (VRC/VEXU/VAIC)
89562,37296,Design Award (VRC/VEXU/VAIC)
89563,37296,Judges Award (VRC/VEXU/VAIC/ADC)
90823,36455,Excellence Award (VRC/VEXU/VAIC)
76057,35253,Create Award (VRC/VEXU/VAIC)
76058,35253,Amaze Award (VRC/VEXU/VAIC)
76059,35253,Build Award (VRC/VEXU/VAIC)
76061,35253,Think Award (VRC/VEXU/VAIC)
76062,35253,Judges Award (VRC/VEXU/VAIC/ADC)
84344,35253,Tournament Champions (VRC/VEXU/VAIC)
84345,35253,Excellence Award (VRC/VEXU/VAIC)
84346,35253,Design Award (VRC/VEXU/VAIC)
84347,35253,Robot Skills Champion (VRC/VEXU)
91548,35253,Tournament Finalists (VRC/VEXU/VAIC)
94679,35253,Tournament Semifinalists (VRC/VEXU/VAIC)
85742,36782,Tournament Champions (VRC/VEXU/VAIC)
85743,36782,Design Award (VRC/VEXU/VAIC)
85746,36782,Robot Skills Champion (VRC/VEXU)
85748,36782,Excellence Award - High School (VRC)
98488,36782,Excellence Award - Middle School (VRC)
98867,36782,Judges Award (VRC/VEXU/VAIC/ADC)
98868,36782,Volunteer of the Year Award (VRC/VEXU/VAIC)
75037,35079,Tournament Champions (VRC/VEXU/VAIC)
75038,35079,Amaze Award (VRC/VEXU/VAIC)
75039,35079,Design Award (VRC/VEXU/VAIC)
75040,35079,Judges Award (VRC/VEXU/VAIC/ADC)
75041,35079,Tournament Finalists (VRC/VEXU/VAIC)
75042,35079,Robot Skills Champion (VRC/VEXU)
76745,35079,Volunteer of the Year Award (VRC/VEXU/VAIC)
76748,35079,Excellence Award (VRC/VEXU/VAIC)
75823,35200,Tournament Champions (VRC/VEXU/VAIC)
75828,35200,Design Award (VRC/VEXU/VAIC)
75831,35200,Tournament Finalists (VRC/VEXU/VAIC)
75832,35200,Robot Skills Champion (VRC/VEXU)
98512,35200,Create Award (VRC/VEXU/VAIC)
98513,35200,Amaze Award (VRC/VEXU/VAIC)
98514,35200,Innovate Award (VRC/VEXU/VAIC)
98515,35200,Build Award (VRC/VEXU/VAIC)
98516,35200,Think Award (VRC/VEXU/VAIC)
98517,35200,Judges Award (VRC/VEXU/VAIC/ADC)
98518,35200,Energy Award (VRC/VEXU/VAIC)
98519,35200,Sportsmanship Award (VRC/VEXU/VAIC)
98915,35200,Excellence Award - High School (VRC)
98916,35200,Excellence Award - Middle School (VRC)
75523,35156,Excellence Award (VRC/VEXU/VAIC)
75524,35156,Tournament Champions (VRC/VEXU/VAIC)
75525,35156,Design Award (VRC/VEXU/VAIC)
75526,35156,Judges Award (VRC/VEXU/VAIC/ADC)
75527,35156,Volunteer of the Year Award (VRC/VEXU/VAIC)
75528,35156,Robot Skills Champion (VRC/VEXU)
94845,35156,Tournament Finalists (VRC/VEXU/VAIC)
84861,35171,Excellence Award (VRC/VEXU/VAIC)
84862,35171,Tournament Champions (VRC/VEXU/VAIC)
84863,35171,Innovate Award (VRC/VEXU/VAIC)
84864,35171,Create Award (VRC/VEXU/VAIC)
84865,35171,Build Award (VRC/VEXU/VAIC)
84866,35171,Design Award (VRC/VEXU/VAIC)
84867,35171,Think Award (VRC/VEXU/VAIC)
84868,35171,Judges Award (VRC/VEXU/VAIC/ADC)
84869,35171,Volunteer of the Year Award (VRC/VEXU/VAIC)
84870,35171,Tournament Finalists (VRC/VEXU/VAIC)
84871,35171,Robot Skills Champion (VRC/VEXU)
99223,35171,Amaze Award (VRC/VEXU/VAIC)
99224,35171,Sportsmanship Award (VRC/VEXU/VAIC)
99225,35171,Inspire Award (VRC/VEXU/VAIC)
99227,35171,Service Award (VRC/VEXU)
99232,35171,Teacher of the Year Award  (VRC/VEXU/VAIC)
99237,35171,Energy Award (VRC/VEXU/VAIC)
76144,35274,Excellence Award (VRC/VEXU/VAIC)
76145,35274,Tournament Champions (VRC/VEXU/VAIC)
76146,35274,Design Award (VRC/VEXU/VAIC)
76147,35274,Judges Award (VRC/VEXU/VAIC/ADC)
76148,35274,Robot Skills Champion (VRC/VEXU)
87721,35408,Excellence Award - Middle School (VRC)
87722,35408,Excellence Award - High School (VRC)
98851,35408,Design Award (VRC/VEXU/VAIC)
98852,35408,Robot Skills Champion (VRC/VEXU)
98853,35408,Design Award - Middle School (VRC/VEXU)
76676,35419,Excellence Award (VRC/VEXU/VAIC)
76677,35419,Tournament Champions (VRC/VEXU/VAIC)
76678,35419,Design Award (VRC/VEXU/VAIC)
76679,35419,Judges Award (VRC/VEXU/VAIC/ADC)
76680,35419,Robot Skills Champion (VRC/VEXU)
76785,35459,Tournament Champions (VRC/VEXU/VAIC)
76786,35459,Design Award (VRC/VEXU/VAIC)
76787,35459,Robot Skills Champion (VRC/VEXU)
97755,35459,Excellence Award (VRC/VEXU/VAIC)
76769,35455,Excellence Award (VRC/VEXU/VAIC)
76770,35455,Tournament Champions (VRC/VEXU/VAIC)
76771,35455,Design Award (VRC/VEXU/VAIC)
76772,35455,Judges Award (VRC/VEXU/VAIC/ADC)
76773,35455,Volunteer of the Year Award (VRC/VEXU/VAIC)
76774,35455,Robot Skills Champion (VRC/VEXU)
79185,35874,Tournament Champions (VRC/VEXU/VAIC)
79186,35874,Design Award (VRC/VEXU/VAIC)
79187,35874,Judges Award (VRC/VEXU/VAIC/ADC)
79188,35874,Tournament Finalists (VRC/VEXU/VAIC)
79189,35874,Robot Skills Champion (VRC/VEXU)
79190,35874,Excellence Award - Middle School (VRC)
79191,35874,Design Award - Middle School (VRC/VEXU)
79192,35874,Excellence Award - High School (VRC)
77621,35609,Excellence Award (VRC/VEXU/VAIC)
77622,35609,Tournament Champions (VRC/VEXU/VAIC)
77623,35609,Design Award (VRC/VEXU/VAIC)
77624,35609,Judges Award (VRC/VEXU/VAIC/ADC)
77625,35609,Robot Skills Champion (VRC/VEXU)
78458,35737,Excellence Award (VRC/VEXU/VAIC)
78459,35737,Tournament Champions (VRC/VEXU/VAIC)
78460,35737,Design Award (VRC/VEXU/VAIC)
78461,35737,Judges Award (VRC/VEXU/VAIC/ADC)
78462,35737,Robot Skills Champion (VRC/VEXU)
84724,36645,Excellence Award (VRC/VEXU/VAIC)
84725,36645,Tournament Champions (VRC/VEXU/VAIC)
84726,36645,Design Award (VRC/VEXU/VAIC)
84727,36645,Judges Award (VRC/VEXU/VAIC/ADC)
84728,36645,Robot Skills Champion (VRC/VEXU)
78513,35749,Build Award (VRC/VEXU/VAIC)
78514,35749,Design Award (VRC/VEXU/VAIC)
78515,35749,Judges Award (VRC/VEXU/VAIC/ADC)
78516,35749,Robot Skills Champion (VRC/VEXU)
78517,35749,Teamwork Award (VRC/VEXU)
94870,35749,Tournament Champions (VRC/VEXU/VAIC)
94871,35749,Tournament Finalists (VRC/VEXU/VAIC)
98250,35749,Excellence Award - High School (VRC)
98251,35749,Excellence Award - Middle School (VRC)
98527,35749,Tournament Semifinalists (VRC/VEXU/VAIC)
98528,35749,Design Award - Middle School (VRC/VEXU)
83996,36564,Excellence Award (VRC/VEXU/VAIC)
83997,36564,Tournament Champions (VRC/VEXU/VAIC)
83998,36564,Design Award (VRC/VEXU/VAIC)
96212,36564,Robot Skills Champion (VRC/VEXU)
86924,36956,Excellence Award (VRC/VEXU/VAIC)
86925,36956,Tournament Champions (VRC/VEXU/VAIC)
86928,36956,Design Award (VRC/VEXU/VAIC)
86930,36956,Judges Award (VRC/VEXU/VAIC/ADC)
86932,36956,Robot Skills Champion (VRC/VEXU)
87109,36980,Excellence Award (VRC/VEXU/VAIC)
87110,36980,Tournament Champions (VRC/VEXU/VAIC)
87111,36980,Design Award (VRC/VEXU/VAIC)
85750,36783,Tournament Champions (VRC/VEXU/VAIC)
85751,36783,Design Award (VRC/VEXU/VAIC)
85752,36783,Judges Award (VRC/VEXU/VAIC/ADC)
85753,36783,Robot Skills Champion (VRC/VEXU)
91775,36783,Excellence Award - Middle School (VRC)
91776,36783,Excellence Award - High School (VRC)
85978,36750,Excellence Award (VRC/VEXU/VAIC)
85979,36750,Tournament Champions (VRC/VEXU/VAIC)
85981,36750,Judges Award (VRC/VEXU/VAIC/ADC)
85982,36750,Volunteer of the Year Award (VRC/VEXU/VAIC)
85983,36750,Tournament Finalists (VRC/VEXU/VAIC)
85984,36750,Robot Skills Champion (VRC/VEXU)
88556,36750,Design Award (VRC/VEXU/VAIC)
89250,36972,Excellence Award (VRC/VEXU/VAIC)
89251,36972,Tournament Champions (VRC/VEXU/VAIC)
89253,36972,Design Award (VRC/VEXU/VAIC)
89256,36972,Tournament Finalists (VRC/VEXU/VAIC)
99160,36972,Create Award (VRC/VEXU/VAIC)
99161,36972,Build Award (VRC/VEXU/VAIC)
99162,36972,Think Award (VRC/VEXU/VAIC)
99163,36972,Robot Skills Champion (VRC/VEXU)
87679,37067,Excellence Award (VRC/VEXU/VAIC)
87680,37067,Tournament Champions (VRC/VEXU/VAIC)
87681,37067,Robot Skills Champion (VRC/VEXU)
90933,37067,Design Award (VRC/VEXU/VAIC)
99347,37067,Judges Award (VRC/VEXU/VAIC/ADC)
91137,37514,Excellence Award (VRC/VEXU/VAIC)
91138,37514,Tournament Champions (VRC/VEXU/VAIC)
91139,37514,Design Award (VRC/VEXU/VAIC)
91140,37514,Judges Award (VRC/VEXU/VAIC/ADC)
91141,37514,Robot Skills Champion (VRC/VEXU)
89841,37341,Excellence Award (VRC/VEXU/VAIC)
89842,37341,Tournament Champions (VRC/VEXU/VAIC)
89843,37341,Design Award (VRC/VEXU/VAIC)
89845,37341,Robot Skills Champion (VRC/VEXU)
94308,37658,Tournament Champions (VRC/VEXU/VAIC)
94309,37658,Robot Skills Champion (VRC/VEXU)
97886,37658,Excellence Award (VRC/VEXU/VAIC)
97887,37658,Design Award (VRC/VEXU/VAIC)
96170,37748,Tournament Champions (VRC/VEXU/VAIC)
96171,37748,Design Award (VRC/VEXU/VAIC)
96173,37748,Tournament Finalists (VRC/VEXU/VAIC)
96175,37748,Excellence Award - Middle School (VRC)
96176,37748,Excellence Award - High School (VRC)
99158,37748,Judges Award (VRC/VEXU/VAIC/ADC)
99159,37748,Robot Skills Champion (VRC/VEXU)
98039,37885,Tournament Champions (VRC/VEXU/VAIC)
98040,37885,Tournament Finalists (VRC/VEXU/VAIC)
76668,35420,Excellence Award (VRC/VEXU/VAIC)
76669,35420,Tournament Champions (VRC/VEXU/VAIC)
76670,35420,Design Award (VRC/VEXU/VAIC)
76671,35420,Robot Skills Champion (VRC/VEXU)
93999,35420,Tournament Finalists (VRC/VEXU/VAIC)
99217,35420,Judges Award (VRC/VEXU/VAIC/ADC)
81331,35415,Excellence Award (VRC/VEXU/VAIC)
81332,35415,Tournament Champions (VRC/VEXU/VAIC)
81333,35415,Design Award (VRC/VEXU/VAIC)
81334,35415,Judges Award (VRC/VEXU/VAIC/ADC)
81335,35415,Robot Skills Champion (VRC/VEXU)
99186,35456,Excellence Award (VRC/VEXU/VAIC)
99187,35456,Tournament Champions (VRC/VEXU/VAIC)
99188,35456,Design Award (VRC/VEXU/VAIC)
99189,35456,Robot Skills Champion (VRC/VEXU)
99190,35456,Tournament Finalists (VRC/VEXU/VAIC)
99191,35456,Judges Award (VRC/VEXU/VAIC/ADC)
77212,35539,Excellence Award (VRC/VEXU/VAIC)
77213,35539,Tournament Champions (VRC/VEXU/VAIC)
77214,35539,Design Award (VRC/VEXU/VAIC)
77215,35539,Judges Award (VRC/VEXU/VAIC/ADC)
77216,35539,Tournament Finalists (VRC/VEXU/VAIC)
77217,35539,Robot Skills Champion (VRC/VEXU)
81120,36187,Tournament Champions (VRC/VEXU/VAIC)
81121,36187,Design Award (VRC/VEXU/VAIC)
81123,36187,Robot Skills Champion (VRC/VEXU)
98201,36187,Judges Award (VRC/VEXU/VAIC/ADC)
99144,36187,Excellence Award (VRC/VEXU/VAIC)
99145,36187,Amaze Award (VRC/VEXU/VAIC)
99146,36187,Build Award (VRC/VEXU/VAIC)
99147,36187,Think Award (VRC/VEXU/VAIC)
99148,36187,Sportsmanship Award (VRC/VEXU/VAIC)
78212,35694,Tournament Champions (VRC/VEXU/VAIC)
78213,35694,Innovate Award (VRC/VEXU/VAIC)
78214,35694,Create Award (VRC/VEXU/VAIC)
78215,35694,Amaze Award (VRC/VEXU/VAIC)
78216,35694,Build Award (VRC/VEXU/VAIC)
78217,35694,Design Award (VRC/VEXU/VAIC)
78218,35694,Judges Award (VRC/VEXU/VAIC/ADC)
78219,35694,Robot Skills Champion (VRC/VEXU)
78220,35694,Sportsmanship Award (VRC/VEXU/VAIC)
99063,35694,Excellence Award (VRC/VEXU/VAIC)
99064,35694,Think Award (VRC/VEXU/VAIC)
99079,35694,Tournament Finalists (VRC/VEXU/VAIC)
79150,35863,Tournament Champions (VRC/VEXU/VAIC)
94224,35863,Design Award (VRC/VEXU/VAIC)
94543,35863,Robot Skills Champion (VRC/VEXU)
98213,35863,Excellence Award - High School (VRC)
98214,35863,Excellence Award - Middle School (VRC)
98900,35863,Judges Award (VRC/VEXU/VAIC/ADC)
79253,35884,Tournament Champions (VRC/VEXU/VAIC)
79260,35884,Design Award (VRC/VEXU/VAIC)
98487,35884,Excellence Award (VRC/VEXU/VAIC)
98947,35884,Judges Award (VRC/VEXU/VAIC/ADC)
98948,35884,Robot Skills Champion (VRC/VEXU)
98949,35884,Volunteer of the Year Award (VRC/VEXU/VAIC)
81379,36226,Excellence Award (VRC/VEXU/VAIC)
81380,36226,Tournament Champions (VRC/VEXU/VAIC)
81381,36226,Design Award (VRC/VEXU/VAIC)
99220,36226,Judges Award (VRC/VEXU/VAIC/ADC)
99221,36226,Robot Skills Champion (VRC/VEXU)
85378,36723,Excellence Award (VRC/VEXU/VAIC)
85379,36723,Tournament Champions (VRC/VEXU/VAIC)
85380,36723,Design Award (VRC/VEXU/VAIC)
85381,36723,Robot Skills Champion (VRC/VEXU)
99222,36723,Judges Award (VRC/VEXU/VAIC/ADC)
81215,36202,Excellence Award (VRC/VEXU/VAIC)
81216,36202,Tournament Champions (VRC/VEXU/VAIC)
81217,36202,Design Award (VRC/VEXU/VAIC)
81218,36202,Robot Skills Champion (VRC/VEXU)
99219,36202,Judges Award (VRC/VEXU/VAIC/ADC)
83963,36561,Excellence Award (VRC/VEXU/VAIC)
83964,36561,Tournament Champions (VRC/VEXU/VAIC)
83965,36561,Design Award (VRC/VEXU/VAIC)
83966,36561,Judges Award (VRC/VEXU/VAIC/ADC)
83967,36561,Tournament Finalists (VRC/VEXU/VAIC)
83968,36561,Robot Skills Champion (VRC/VEXU)
89188,36427,Excellence Award (VRC/VEXU/VAIC)
89189,36427,Tournament Champions (VRC/VEXU/VAIC)
89190,36427,Design Award (VRC/VEXU/VAIC)
89191,36427,Judges Award (VRC/VEXU/VAIC/ADC)
89193,36427,Robot Skills Champion (VRC/VEXU)
83490,36491,Tournament Champions (VRC/VEXU/VAIC)
83491,36491,Design Award (VRC/VEXU/VAIC)
83492,36491,Judges Award (VRC/VEXU/VAIC/ADC)
83493,36491,Volunteer of the Year Award (VRC/VEXU/VAIC)
83494,36491,Robot Skills Champion (VRC/VEXU)
98301,36491,Excellence Award - Middle School (VRC)
98302,36491,Excellence Award - High School (VRC)
85779,36787,Excellence Award (VRC/VEXU/VAIC)
85780,36787,Tournament Champions (VRC/VEXU/VAIC)
85781,36787,Innovate Award (VRC/VEXU/VAIC)
85782,36787,Create Award (VRC/VEXU/VAIC)
85783,36787,Design Award (VRC/VEXU/VAIC)
85784,36787,Judges Award (VRC/VEXU/VAIC/ADC)
85785,36787,Tournament Finalists (VRC/VEXU/VAIC)
85786,36787,Robot Skills Champion (VRC/VEXU)
85787,36787,Sportsmanship Award (VRC/VEXU/VAIC)
87364,37010,Excellence Award (VRC/VEXU/VAIC)
87365,37010,Tournament Champions (VRC/VEXU/VAIC)
87366,37010,Robot Skills Champion (VRC/VEXU)
96625,37010,Design Award (VRC/VEXU/VAIC)
96626,37010,Tournament Finalists (VRC/VEXU/VAIC)
87684,37066,Excellence Award (VRC/VEXU/VAIC)
87685,37066,Tournament Champions (VRC/VEXU/VAIC)
87686,37066,Robot Skills Champion (VRC/VEXU)
88658,37066,Design Award (VRC/VEXU/VAIC)
88659,37066,Judges Award (VRC/VEXU/VAIC/ADC)
96191,37752,Excellence Award (VRC/VEXU/VAIC)
96192,37752,Tournament Champions (VRC/VEXU/VAIC)
96194,37752,Create Award (VRC/VEXU/VAIC)
96195,37752,Amaze Award (VRC/VEXU/VAIC)
96196,37752,Design Award (VRC/VEXU/VAIC)
96197,37752,Think Award (VRC/VEXU/VAIC)
96198,37752,Judges Award (VRC/VEXU/VAIC/ADC)
96199,37752,Robot Skills Champion (VRC/VEXU)
96200,37752,Sportsmanship Award (VRC/VEXU/VAIC)
88923,37214,Tournament Champions (VRC/VEXU/VAIC)
88924,37214,Judges Award (VRC/VEXU/VAIC/ADC)
94182,37214,Excellence Award (VRC/VEXU/VAIC)
94183,37214,Design Award (VRC/VEXU/VAIC)
94184,37214,Robot Skills Champion (VRC/VEXU)
94185,37214,Tournament Finalists (VRC/VEXU/VAIC)
90059,37367,Tournament Champions (VRC/VEXU/VAIC)
90060,37367,Design Award (VRC/VEXU/VAIC)
90061,37367,Judges Award (VRC/VEXU/VAIC/ADC)
91112,37367,Excellence Award (VRC/VEXU/VAIC)
93540,37367,Robot Skills Champion (VRC/VEXU)
90851,37492,Tournament Champions (VRC/VEXU/VAIC)
90855,37492,Tournament Finalists (VRC/VEXU/VAIC)
76220,35295,Excellence Award (VRC/VEXU/VAIC)
76221,35295,Tournament Champions (VRC/VEXU/VAIC)
76222,35295,Innovate Award (VRC/VEXU/VAIC)
76223,35295,Design Award (VRC/VEXU/VAIC)
76224,35295,Tournament Finalists (VRC/VEXU/VAIC)
76225,35295,Robot Skills Champion (VRC/VEXU)
76226,35295,Energy Award (VRC/VEXU/VAIC)
99176,35295,Amaze Award (VRC/VEXU/VAIC)
99177,35295,Build Award (VRC/VEXU/VAIC)
99178,35295,Create Award (VRC/VEXU/VAIC)
90862,37493,Tournament Champions (VRC/VEXU/VAIC)
90866,37493,Tournament Finalists (VRC/VEXU/VAIC)
89670,37316,Excellence Award (VRC/VEXU/VAIC)
89671,37316,Tournament Champions (VRC/VEXU/VAIC)
89672,37316,Design Award (VRC/VEXU/VAIC)
89673,37316,Judges Award (VRC/VEXU/VAIC/ADC)
89674,37316,Tournament Finalists (VRC/VEXU/VAIC)
89675,37316,Robot Skills Champion (VRC/VEXU)
89676,37316,Sportsmanship Award (VRC/VEXU/VAIC)
89652,37314,Tournament Champions (VRC/VEXU/VAIC)
89653,37314,Design Award (VRC/VEXU/VAIC)
89654,37314,Judges Award (VRC/VEXU/VAIC/ADC)
89655,37314,Tournament Finalists (VRC/VEXU/VAIC)
89656,37314,Robot Skills Champion (VRC/VEXU)
89657,37314,Sportsmanship Award (VRC/VEXU/VAIC)
98967,37314,Excellence Award (VRC/VEXU/VAIC)
